model,topic,class_0_weight,class_1_weight,class_2_weight,word
ST,abortion,0.06795426185654685,-0.05445225504996917,-0.013501997540401399,that
MT,abortion,0.04728159290823552,-0.047285055601754236,3.4697937415065853e-06,that
ST,abortion,-0.2918856155059815,-0.06140838089724732,0.32452006397044986,if
MT,abortion,-0.2753147617307486,0.11712058110919112,0.15819418592107765,if
ST,abortion,0.0521370796112815,-0.03263445206766453,0.009271305856967907,that
MT,abortion,0.0021254803101395203,2.729188564110025e-05,-0.0021527746358694904,that
ST,abortion,-0.08710655156811908,-0.004536973912623648,0.09096081879372594,for
MT,abortion,-0.09092032771755901,0.004004434812472153,0.0948370439113037,for
ST,abortion,0.058151377697114,-0.0038542641853830826,-0.05361439924991205,that
MT,abortion,-0.03214356582544466,-0.003916714064025369,0.02813911776454651,that
ST,abortion,0.03084718152616944,-0.04223666829255622,0.0230619368655463,believe
MT,abortion,-0.09613650759472257,0.08155814065955132,0.014578385117431137,believe
ST,abortion,-0.023215308421231973,0.00015337135682174735,0.011389487116190321,if
MT,abortion,0.03696558981962229,-0.022459676242021755,-0.01450590847769283,if
ST,abortion,-0.10168886561595908,0.11160172762427271,0.08949931028159204,that
MT,abortion,-0.11262688262169723,0.12139136508838627,0.08214071015082838,that
ST,abortion,-0.07083193227203974,0.012189551065709956,-0.040769789176231475,should
MT,abortion,-0.05619916943376388,-0.025941534643575435,-0.008764488980241349,should
ST,abortion,0.0034958743287265438,-0.002761606458697473,-0.0007342705730917507,that
MT,abortion,-0.020450327130769688,0.01991749873722516,0.0005328200920022925,that
ST,abortion,-0.17546529698185803,0.07414604760086722,0.11835003848406297,for
MT,abortion,-0.12095574862184294,0.10135903466894115,-0.038130122962674144,for
ST,abortion,-0.07684271372577725,0.05711526550875024,0.0026966677035406873,that
MT,abortion,0.07645208386540948,-0.03832195575392462,0.019596715276219593,that
ST,abortion,-0.0036823060781091222,0.00310818953555629,0.0005741143483200207,should
MT,abortion,-0.03871424154993606,0.025984688338796788,0.012729556715689662,should
ST,abortion,-0.0014339020082751116,0.001468616797344774,-3.471654721546715e-05,that
MT,abortion,-9.996598798316411e-05,2.046790048424605e-05,7.949499615752307e-05,that
ST,abortion,-0.022134732803363744,0.00727049198806792,0.014864246691582567,for
MT,abortion,0.04523746484292096,-0.040015721651255526,-0.0052217435788076355,for
ST,abortion,0.0317503693566518,-0.007554847669158614,0.029194361325060553,may
MT,abortion,0.055836689697309115,-0.016542534994541842,-0.04880307020643161,may
ST,abortion,-0.02953018392809488,0.0003358214463960365,-0.02419552391569815,that
MT,abortion,0.010262812184728272,-0.007033626402952497,0.006279722830140191,that
ST,abortion,-0.25443688971989764,0.05116789008861298,0.22842869991650677,must
MT,abortion,0.06641253908559601,-0.07040858099748391,0.02753015563229478,must
ST,abortion,-0.05209877213904655,-0.04314532393619607,0.07149091835669227,point
MT,abortion,-0.056320098928247166,0.02878995015594054,0.015566743875876778,point
ST,abortion,-0.028345596970455734,0.029361958855258583,-0.012795962469063291,therefore
MT,abortion,-0.03981836375719898,-0.02451693595762593,0.004825980536874975,therefore
ST,abortion,-0.01656598906187762,0.02600820355054634,-0.009846475138318631,that
MT,abortion,-0.026503375883211444,0.024251615956307954,0.0039960391114090875,that
ST,abortion,-0.010404406480170084,0.020250877343900093,0.0009308752643090488,whereas
MT,abortion,0.026392241209118972,0.02167740579211077,-0.001875298711918039,whereas
ST,abortion,8.059762769248676e-08,5.884502347844622e-07,-6.708155248490774e-07,that
MT,abortion,5.386620801085362e-07,6.518181153954045e-08,-6.116893981064946e-07,that
ST,abortion,-0.08230556714523564,0.016310516280996362,0.08674969962315753,that
MT,abortion,0.047080625429598295,0.04129459591033754,-0.06672837822140529,that
ST,abortion,-0.03264587590203841,0.00554989620552946,0.01633535454086827,result
MT,abortion,0.03825918996401897,-0.020881758422529696,-0.03394380907104882,result
ST,abortion,-0.0017180252979548188,-0.004444143763992729,-0.003831870363863915,suggests
MT,abortion,0.025433781775251817,-0.013136809435482278,-0.017377428306434278,suggests
ST,abortion,-0.04290314169885484,0.042711714503751184,0.00019143618072227486,should
MT,abortion,-0.004077805968626766,0.004072537257494906,5.270001171043779e-06,should
ST,abortion,-0.024769781974079898,0.014646216092196756,0.010123569166825087,however
MT,abortion,-0.014560025820179696,0.019113415685035384,-0.004553380426403667,however
ST,abortion,2.0246329711952553e-05,-2.769272408327626e-05,-8.352104387460412e-06,point
MT,abortion,0.0010727372259195119,-0.0007789570959111528,-0.0002937494704002079,point
ST,abortion,1.8119296449961405e-05,-9.793036894700974e-06,7.39726520522195e-06,that
MT,abortion,0.00016521243867899572,3.255650505831088e-05,-0.0001977667647225899,that
ST,abortion,-0.11245436340667161,-0.024558575206598026,0.129038354690092,opinion
MT,abortion,-0.1005764137800534,-0.0399031783047572,0.10077406846076721,opinion
ST,abortion,-0.1044797754628409,0.010963689115031946,0.10149068414615069,that
MT,abortion,-0.06087089352222557,0.029731778832457017,0.07084463870980637,that
ST,abortion,-0.17754275167513991,0.007089358605279191,0.17045338906765975,would
MT,abortion,-0.14187624156859338,-0.011293704095175612,0.1451599920475667,would
ST,abortion,0.04453238709527489,-0.005886874942768317,-0.03864551592887676,that
MT,abortion,0.039351788440723096,-0.0032837501016618515,-0.02805808513083944,that
ST,abortion,-0.24852302431563453,-0.0024762215197386347,0.2509992394792811,clearly
MT,abortion,-0.10034430680824094,-0.014476963804648238,0.1148212718412689,clearly
ST,abortion,-8.558199070130412e-06,4.719524376287159e-06,3.865795961241955e-06,could
MT,abortion,3.41221681556901e-06,-3.8803634401070057e-07,3.7768117695328343e-06,could
ST,abortion,-4.931867944081423e-06,1.0625887369485016e-06,3.829792237005724e-06,that
MT,abortion,-3.3949264616373305e-06,3.2420058354927593e-07,-3.730010864207485e-06,that
ST,abortion,-0.07277781162748953,-0.0035481963394543956,0.076326012057681,that
MT,abortion,-0.010924690086853435,0.018107981291535222,-0.007183289277944117,that
ST,abortion,-0.08753467418562776,-0.046021048671454366,0.0741576250445094,think
MT,abortion,-0.1934089201262496,-0.05170873635270558,0.16856484452385143,think
ST,abortion,-0.05662465563692484,-0.017532961282550726,0.07036309678505756,that
MT,abortion,0.06890701501379673,-0.03526140740974172,0.04130326567799736,that
ST,abortion,-0.009419074905913505,0.017171582065973332,0.05544012381032358,since
MT,abortion,0.06840948298825536,-0.02593097593463877,-0.03314807413182451,since
ST,abortion,-0.005302561547324008,-0.0027307945126033672,0.008033367561311323,i
MT,abortion,-0.015372292364562464,0.024844075744466496,-0.017198281075196203,i
ST,abortion,3.0737542778665183e-06,-2.8262700971652534e-06,-2.5023356472834155e-07,that
MT,abortion,-2.1617298008726874e-07,-5.402871510911576e-07,6.248947874675298e-07,that
ST,abortion,6.00572643438388e-07,-6.359482571810242e-07,3.783564735129989e-08,for
MT,abortion,-8.432413880557482e-08,1.1654326992279436e-07,9.792117136009955e-08,for
ST,abortion,8.409786413478332e-06,-8.947102279710366e-06,2.328926939571373e-06,that
MT,abortion,-1.0658897254402222e-06,1.825008575536413e-07,1.0013230478985848e-06,that
ST,abortion,2.8976710822586035e-06,-5.234297731287387e-06,8.146280750728686e-07,for
MT,abortion,3.1105402760379724e-07,-1.6550945514421026e-07,-1.8796600080089403e-07,for
ST,abortion,-3.370677150213998e-07,-4.905008173454389e-07,5.336196284606424e-07,would
MT,abortion,9.089146930474814e-09,6.598978502435914e-08,-1.4885737682707622e-07,would
ST,abortion,-7.318032563251581e-05,6.304999624634762e-05,1.0135150918041033e-05,for
MT,abortion,9.260547004789466e-05,4.226108576273889e-05,-9.792721463404261e-05,for
ST,abortion,4.100757578884164e-05,-3.631366314791631e-05,-4.700468727741684e-06,suggests
MT,abortion,9.018376316426762e-05,-3.172454575250389e-05,-5.846360884140598e-05,suggests
ST,abortion,2.6968148745633757e-05,-2.687697932548135e-05,-4.494566696483446e-06,clearly
MT,abortion,-7.944986831823602e-05,2.1089403347939864e-05,3.7189237758897964e-05,clearly
ST,abortion,2.5029802400973763e-05,-2.053313846102018e-05,-9.028193265620462e-08,that
MT,abortion,-4.288211315980105e-05,5.321307450166826e-06,2.1786514729073496e-05,that
ST,abortion,-0.12463557705827415,0.12461897195999903,1.6622288964367924e-05,i
MT,abortion,-2.4510317864541377e-05,2.0079999939759197e-05,4.412698667131456e-06,i
ST,abortion,-0.007264292339264461,-0.0006510149056580649,0.00791531182321763,that
MT,abortion,8.013240493837183e-05,0.11419262108875101,-0.114272756891864,that
ST,abortion,-0.030916439897719843,-0.0022028319894235398,0.03311926778219685,that
MT,abortion,0.021839626719123175,-0.006050043835950978,-0.01578957924618983,that
ST,abortion,-0.11143240955163754,0.059031107937454565,0.14688397316570687,i
MT,abortion,-0.2679241866055699,0.03538921900257699,0.23253496696249037,i
ST,abortion,-0.1048908015730744,-0.04199316632136728,0.1313591983785996,if
MT,abortion,-0.08226342548471066,0.02154626468146215,0.08903002970892158,if
ST,abortion,-0.09318910335414889,-0.019926784934707356,0.0341579963165446,would
MT,abortion,-0.012248043721323858,-0.006766607209527539,-0.00929822565940681,would
ST,abortion,0.02996106446715238,-0.020473706924157703,-0.019971440593026687,i
MT,abortion,0.06753528012291767,0.0605942747081415,-0.028773127786647503,i
ST,abortion,0.020223389203556104,-0.000251940101740065,-0.009487349006775586,for
MT,abortion,-0.031821144603140276,-0.039395058362616774,-0.02814023004078651,for
ST,abortion,4.1248645973420956e-05,-3.8620877641122435e-05,9.42001491320056e-06,that
MT,abortion,6.493809971562904e-05,-4.445379962911944e-05,-5.7013759275848606e-05,that
ST,abortion,-4.994416621161721e-06,-4.420181372785092e-06,-2.632704382175552e-06,that
MT,abortion,6.036595969806426e-05,-7.929492939702022e-06,-1.5904731930950116e-05,that
ST,abortion,-0.09925453564922415,0.021441688267292112,0.09741920350657123,for
MT,abortion,-0.13871626872716114,0.036984675450422055,0.10173159135453315,for
ST,abortion,0.020605171711379662,-0.0033135104347608918,-0.042046859436477214,should
MT,abortion,-0.08144410806725655,-0.027156262402462893,0.08192458439317207,should
ST,abortion,0.0006231797812454979,0.0018353348578875452,0.002690322558964633,that
MT,abortion,0.0002404201049948082,-0.0004804923798273224,0.026915848207100954,that
ST,abortion,-7.758867616218849e-06,5.259154667783685e-06,2.492715900313201e-06,that
MT,abortion,3.2135066090710525e-06,5.180581678840206e-07,-3.520616084507375e-06,that
ST,abortion,-4.0943779348140935e-06,4.103638957569439e-06,-9.930174814300172e-09,i
MT,abortion,-1.1132795835516348e-06,3.1087062679342494e-07,5.881493788902648e-07,i
ST,abortion,-6.069055728552633e-08,-3.306446237924358e-06,3.369458513920142e-06,for
MT,abortion,-1.0070291921736682e-05,8.443460957750896e-06,1.6350974678169366e-06,for
ST,abortion,7.655268293324311e-06,-3.7162442103532913e-06,-3.9353980430157195e-06,given
MT,abortion,3.978526371063444e-06,-1.7837875916921313e-07,-3.80381750706213e-06,given
ST,abortion,0.0012979965684936075,0.00044029284446021454,-0.001738282775227694,that
MT,abortion,-0.018930549797093722,0.01413297833040515,0.00479757380526921,that
ST,abortion,-0.07603772641186612,-0.0281131266116239,0.10415086236514362,clear
MT,abortion,-0.082395178908871,0.06488454207790074,0.01751064262476388,clear
ST,abortion,-0.20622196642970775,-0.011534480245377534,0.21775644146728576,for
MT,abortion,-0.05505026427671086,-0.0161529180239206,0.07120318753877863,for
ST,abortion,-0.06650026627887896,-0.0616056268742543,0.11599777882377821,could
MT,abortion,-0.048387306315133646,-0.05596012827400018,0.05091446926154383,could
ST,abortion,-0.05439215607231655,-0.06067025809515821,0.1141028533275802,potential
MT,abortion,-0.04587828968190162,0.016629439245083373,0.03470705853086505,potential
ST,abortion,-0.053432596350174576,0.01739244584420929,0.049107829066737156,should
MT,abortion,0.005045664197306082,0.013680250016496894,0.029248854084758063,should
ST,abortion,0.002943416899647788,-0.0029462936630312094,-4.993874936740122e-06,for
MT,abortion,3.515577777844514e-06,-1.5967737487413073e-06,-1.9091202758015016e-06,for
ST,abortion,-0.0025727134265157727,0.0025751980941115496,2.868492206769309e-06,would
MT,abortion,-1.71768918914306e-06,9.84867492665011e-07,7.403492581326221e-07,would
ST,abortion,0.0022376967173936843,-0.002232702030591272,-2.4821189663398503e-06,given
MT,abortion,-1.3815665830521105e-07,-4.514950013858504e-08,1.8234952917259204e-07,given
ST,abortion,-0.018257090185436066,-0.06881027649284485,0.08706736507548,for
MT,abortion,0.05335332146579204,-0.06452045170108509,0.011167124526837538,for
ST,abortion,-2.9894140966928918e-05,2.1906545963132922e-05,7.976532970479697e-06,should
MT,abortion,-0.002470367591234545,0.0003617558527517115,0.0021085955099635254,should
ST,abortion,-4.931194153186212e-06,8.783555243004257e-07,4.066699540737439e-06,i
MT,abortion,-1.4543527833998612e-05,9.380559369975105e-06,5.155338759158821e-06,i
ST,abortion,-0.3914415194269735,0.3778049482595601,0.02570994585087565,if
MT,abortion,-0.23590036934190758,0.2360553702277355,-0.0009795906441804453,if
ST,abortion,-0.1703383297150493,0.14462838380846055,0.013636575009479722,reason
MT,abortion,-0.20979945299739838,0.21077903686817542,-0.00015499266336936433,reason
ST,abortion,-0.09181745449336502,-0.05760093444743149,0.11606194842790676,should
MT,abortion,-0.1329193773556227,0.1480009545151946,0.12912450377788753,should
ST,abortion,0.05425654671539623,-0.05166033051691697,0.09470985975107256,that
MT,abortion,0.08108208591582476,-0.14071872758187265,-0.020304792540612925,that
ST,abortion,-0.043049530120534134,-0.03670010404528286,0.03575077254641028,for
MT,abortion,-0.06260457842856491,-0.06077729532974519,0.02011375482376944,for
ST,abortion,0.021850167482973318,-0.024244496599078263,-0.01755643853333936,would
MT,abortion,0.011594223945733173,0.04249081525875759,-0.015081583473743157,would
ST,abortion,0.10179369114841531,-0.10177650148145029,-1.7172178340871125e-05,fact
MT,abortion,0.03909246385981428,-0.03923788796919375,0.00014540669936833012,fact
ST,abortion,-0.11107536470896232,0.13188438277480935,-0.032943753320719124,fact
MT,abortion,-0.15951100844320212,0.12544126269938308,0.0819647573900783,fact
ST,abortion,-0.09894062564082251,0.1124449054323455,-0.001369544261894973,that
MT,abortion,-0.1428194497604678,0.07754625481770613,0.01737818556395349,that
ST,abortion,-0.20003299909768854,0.08088172424433862,0.11915126891561867,if
MT,abortion,-0.006488788923765271,0.006354131860335449,-0.00018185330565639141,if
ST,abortion,0.10254023461121559,-0.04629938118392192,-0.05624085355545268,could
MT,abortion,0.00542603275883649,-0.005244183645528449,0.00013464761997268287,could
ST,abortion,4.5586030710203556e-06,-5.018747054081452e-06,4.5492749711856517e-07,that
MT,abortion,1.2767167527574941e-06,2.0693491427331924e-07,-1.4846037482021501e-06,that
ST,abortion,-0.036456026716273696,-0.009599826833213138,0.046055851005420624,for
MT,abortion,-0.030133896248692196,0.003072916686515275,0.02706099115269232,for
ST,abortion,-9.24275295614613e-06,3.2862076258172453e-06,7.690489676684008e-06,if
MT,abortion,-5.412924916476219e-06,1.9315778552239696e-06,-3.864781254848502e-06,if
ST,abortion,-5.844676975911872e-06,-2.213335495268497e-06,3.0863284078964232e-06,should
MT,abortion,4.102624233277617e-06,-4.7481900779556755e-07,3.4780124966621655e-06,should
ST,abortion,-1.068685994812096e-06,1.5562126879756955e-06,2.568309345399197e-06,i
MT,abortion,3.42325315603136e-06,-3.078997725175815e-07,-2.9477585691803235e-06,i
ST,abortion,-8.784505557552293e-07,9.93044453604817e-07,6.003524293095403e-08,would
MT,abortion,-2.004728295732872e-07,-2.3110815580413132e-07,5.035841800310036e-07,would
ST,abortion,-0.061149105493543146,-0.051474141850154226,0.07204684399258428,that
MT,abortion,-0.06692134190612842,0.1603523488211222,-0.09343101307159138,that
ST,abortion,-0.015398986374378303,-0.010897740539893563,0.06687313281481597,for
